LIM365,235897208,0,253234971,256602996,38629241,13789527,16696084,69114852,17140507,14789339,35798005,67727851,14607252,15924845,31065598,61597695,16021064,15638857,20869656,52529577,250969975,253234964,-2264989,-0.8944219093,256602996
LIM366,283647767,0,307178964,307242304,44063435,20478875,18247505,82789815,16753089,36468814,16660750,69882653,19017968,15505656,0,34523624,0,0,0,0,187196092,307178970,-119982878,-39.0596003366,307242304
LIM367,0,0,683202735,683202735,145851286,34216731,32616089,212684106,34034044,11538167,103500277,149072488,122672554,24812362,109306864,256791780,36968112,39176306,33296985,109441403,727989777,683202735,44787042,6.5554541435,683202735
LIM471,0,0,223494460,223494460,44371827,9179997,9492437,63044261,6385491,7064617,36943345,50393453,7276168,8667353,31229275,47172796,7191147,7562654,8591442,23345243,183955753,223494460,-39538707,-17.6911351628,223494460
LIM472,245094723,0,280117600,285222900,73668491,9658875,8295837,91623203,11622391,63452379,7140917,82215687,11446726,8829856,52278634,72555216,9547583,7574490,5134210,22256283,268650389,280117607,-11467218,-4.0937155371,285222900
LIM473,232910241,0,252279393,249466877,77265690,12032066,4959508,94257264,5132689,5093161,54743281,64969131,5175650,5806148,54276865,65258663,4868534,4868534,6702313,16439381,240924439,252279394,-11354955,-4.5009442983,249466877
LIM474,74724762,0,89991899,90845953,28341530,3968332,2493796,34803658,2193457,3719267,23144337,29057061,2842582,2370138,17411726,22624446,17411726,2034925,966711,20413362,106898527,89991899,16906628,18.786833246,90845953
LIM475,0,0,0,402967500,99103306,7886950,6880595,113870851,38055540,11053904,37430558,86540002,0,7574151,118124714,125698865,7610474,28733036,6861496,43205006,369314724,401650500,-32335776,-8.0507246972,402967500
MAN,4958020941,0,6312594088,5729939295,660889374,531028416,390566639,1582484429,379490798,394787794,662928917,1437207509,387109307,392774437,589097316,1368981060,412296173,302595790,293599982,1008491945,5397164943,6293327076,-896162133,-14.2398785599,5729939295
MP301,281183276,0,296473720,299590297,0,81166937,8635159,89802096,-8373278,0,16720560,8347282,5539400,4341656,5598492,15479548,6749533,6341130,18080860,31171523,144800449,296473717,-151673268,-51.1590941466,299590297
MP302,466211138,0,470547905,480906443,33891008,30961235,76900476,141752719,28784912,47481517,35028656,111295085,33330558,26481037,29315685,89127280,26911885,37824529,27152318,91888732,434063816,470548014,-36484198,-7.7535547733,480906443
MP303,270322675,0,342611022,330924535,67332820,11965490,9073802,88372112,19461139,62594418,15486246,97541803,15108933,19669442,16765862,51544237,16367609,16491679,16491679,49350967,286809119,342610928,-55801809,-16.2872239148,330924535
MP304,219860459,0,235686945,223425113,0,16932844,10733771,27666615,9703054,55604494,9841525,75149073,18048172,41194400,31289726,90532298,13061129,26317118,15782205,55160452,248508438,235686936,12821502,5.4400562957,223425113
MP305,0,0,490215790,490215790,68908671,27630889,34851742,131391302,28529144,0,40602173,69131317,38412803,34943393,33081377,106437573,32679237,32584686,67807023,133070946,440031138,490215792,-50184654,-10.2372577177,490215790
MP306,164400195,0,149065436,156852356,26791794,10333371,7820924,44946089,8999844,24240300,8054724,41294868,9020459,9267393,20720154,39008006,8152593,20720154,11435913,40308660,165557623,149065839,16491784,11.0634227873,156852356
MP307,1378889465,0,1592997743,1546476804,180703294,116923841,94663342,392290477,98304988,98304983,158100447,354710418,114378249,109212636,107140900,330731785,93774859,85893977,156531168,336200004,1413932684,1592997752,-179065068,-11.2407608721,1546476804
MP311,0,0,0,0,55804909,14925522,35966370,106696801,21265333,29101723,52181110,102548166,16437617,0,26210650,42648267,21580062,27211344,27211344,76002750,327895984,316850853,11045131,3.4859085577,0
MP312,1660797569,0,1921544589,1887658995,211493661,171466882,103495544,486456087,136090505,139305329,180960393,456356227,133133326,126749478,130200487,390083291,136609434,153047869,250700022,540357325,1873252930,1921542956,-48290026,-2.5130859474,1887658995
MP313,1203303581,0,1303203453,1214466178,128001351,98532487,97280941,323814779,93849299,92261771,124295781,310406851,85138724,89597862,119902837,294639423,87378287,90892928,100001724,278272939,1207133992,1303203453,-96069461,-7.3717930058,1214466178
MP314,176591193,0,191766378,185038816,44238794,8571974,8799035,61609803,12385488,8360734,25248878,45995100,9836533,13472104,11615388,34924025,9210057,11871258,23798928,44880243,187409171,191766367,-4357196,-2.2721377414,185038816
MP315,409720882,0,362939836,390230204,113593521,12934205,10629838,137157564,96157515,96157515,9704525,202019555,12889357,77046119,0,89935476,75347784,11156433,53561306,140065523,569178118,362940373,206237745,56.8241398154,390230204
MP316,529711827,0,367798264,359531000,121323000,13334003,8474000,143131003,17652000,77471870,7656000,102779870,10118678,8443154,0,18561832,19137333,9432842,19582000,48152175,312624880,367797671,-55172791,-15.0008538254,359531000
MP321,316277362,0,382358131,421669462,106041365,61244091,19405230,186690686,16692720,46949831,15668247,79310798,15433889,16429916,41767173,73630978,17500666,26796502,34515943,78813111,418445573,382358132,36087441,9.438125668,421669462
MP322,1537670614,0,1728151272,1746441219,282287651,97934136,114911718,495133505,113037161,107821692,237821316,458680169,135329048,137471308,120649916,393450272,221522548,109024556,104111390,434658494,1781922440,1728151270,53771170,3.1114851422,1746441219
MP323,197669989,0,220988382,220988382,39626208,8674082,12698864,60999154,12599488,32459133,12658827,57717448,12306411,10838703,10489728,33634842,14972416,10947477,31922593,57842486,210193930,220988208,-10794278,-4.884549315,220988382
MP324,487705121,0,577671316,573624856,158838203,21691702,18807258,199337163,14379072,14161860,136244646,164785578,21819400,19969504,36070408,77859312,23580319,33560711,116190435,173331465,615313518,577671329,37642189,6.5161947824,573624856
MP325,0,0,752799000,919068941,217467399,3639320,714884973,935991692,5844731,188249223,-488392759,-294298805,4676833,9675760,28924664,43277257,5198285,15714865,10374150,31287300,716257444,752799340,-36541896,-4.8541349678,919068941
NC061,48091443,0,58218406,61065365,16274954,1921167,1756159,19952280,2121963,6423552,6595389,15140904,16456474,5483759,4057541,25997774,2037542,426621,880832,3344995,64435953,58218325,6217628,10.6798469382,61065365
NC062,210513712,0,213551821,243285150,59449004,10510797,11842568,81802369,11121234,19186700,9853968,40161902,8035202,10017926,9410814,27463942,10766757,19156071,10889682,40812510,190240723,213551819,-23311096,-10.9158967173,243285150
NC064,33122289,0,36354250,38087000,6389956,2258345,1006789,9655090,7950782,1208951,1326568,10486301,6304893,1142168,1304006,8751067,1362922,3996660,1800072,7159654,36052112,36354484,-302372,-0.8317323387,38087000
NC065,68863700,0,80072726,80812012,9542168,4043689,3607618,17193475,3584215,3458780,3150831,10193826,18623534,3765294,3455122,25843950,4997775,1863986,3816008,10677769,63909020,80072725,-16163705,-20.1862806592,80812012
NC066,36928684,0,39468006,39468006,14515245,3018734,1744720,19278699,1622023,1768740,6444601,9835364,1836279,2686500,6685791,11208570,2138789,1774081,1863348,5776218,46098851,39469871,6628980,16.7950384231,39468006
NC067,46660715,0,48548740,52278810,6434797,3555632,4960279,14950708,2395612,1609841,4458868,8464321,2139897,6798009,2523971,11461877,2250483,4361679,3107222,9719384,44596290,48548760,-3952470,-8.1412377989,52278810
NC071,107210918,0,85475000,85475000,15883873,4975052,5857433,26716358,5083687,4056238,29489129,38629054,3433663,13486165,4826996,21746824,5270923,0,0,5270923,92363159,85474065,6889094,8.0598647087,85475000
NC072,95092980,0,101300870,109125310,21600689,5732495,5551150,32884334,4816337,14510040,4973047,24299424,5764404,7332495,12814308,25911207,5543460,5159598,13730608,24433666,107528631,101300867,6227764,6.147789436,109125310
NC073,185183222,0,200192897,189892897,20505786,26245870,11358998,58110654,10939222,21439302,9824550,42203074,10796965,10647702,19844216,41288883,9997387,12011813,13010224,35019424,176622035,200192907,-23570872,-11.7740794882,189892897
NC074,42704498,0,51979001,51979001,11918375,1847119,1903333,15668827,1693699,1620904,6623474,9938077,1975453,1551771,5798822,9326046,1826697,1506084,8132490,11465271,46398221,51979000,-5580779,-10.7366032436,51979001
NC075,59749033,0,42199000,42199000,9755905,2155927,1157870,13069702,1066045,0,0,1066045,403984,872865,1356032,2632881,1185328,616746,733937,2536011,19304639,42199000,-22894361,-54.2533259082,42199000
NC076,37111564,0,51289699,50985036,11884878,926335,1192083,14003296,1633418,1125530,11242868,14001816,1913719,1746360,2987665,6647744,2081597,3314603,4842036,10238236,44891092,51289699,-6398607,-12.4754231839,50985036
NC077,57169467,0,73989000,73989000,13992434,12295594,3200374,29488402,0,10439287,3150594,13589881,10439287,3388832,3660568,17488687,3162953,9050104,3547133,15760190,76327160,68660705,7666455,11.1657097025,73989000
NC078,106779041,0,134982706,118153004,22472780,6101944,6130438,34705162,1702370,12341823,3844029,17888222,3714486,3973126,4173456,11861068,3896951,3957823,18423851,26278625,90733077,134982600,-44249523,-32.7816496348,118153004
NC081,27803417,0,25207233,31727547,6749865,1621673,968222,9339760,1105994,4645058,686795,6437847,903991,732413,4257233,5893637,1060544,1031645,3744065,5836254,27507498,25207221,2300277,9.1254684521,31727547
NC082,151652698,0,186072171,170557105,51120060,8773599,6306510,66200169,8982570,24147294,8448441,41578305,11577869,15659094,9896493,37133456,9896493,8071676,8071676,26039845,170951775,186072192,-15120417,-8.1261024753,170557105
NC083,481899719,0,497170671,511548941,67624289,35215475,35689043,138528807,48512730,35257420,49663488,133433638,46111478,41778072,46731284,134620834,45977391,33495388,43117693,122590472,529173751,952910461,-423736710,-44.4676312563,511548941
NC084,28511875,0,36618000,34843475,9885677,915016,1810038,12610731,2642379,6097147,915458,9654984,1355524,1934444,0,3289968,1018667,968365,993232,2980264,28535947,31404756,-2868809,-9.1349507699,34843475
NC085,171404741,0,185391000,188391000,22259770,6902105,11453404,40615279,6902414,14719509,8134482,29756405,8417058,8312997,0,16730055,7956358,7956358,5239306,21152022,108253761,185391000,-77137239,-41.6078660776,188391000
NC086,69619131,0,74111001,74412000,11625916,3355979,9106497,24088392,3399251,7685117,0,11084368,3001963,0,0,3001963,2972040,2671960,3017531,8661531,46836254,74110725,-27274471,-36.8023265189,74412000
NC091,1521648781,0,1648409475,1675895579,297197903,121136288,100589512,518923703,125883663,84339812,170372936,380596411,130175256,105946028,152757178,388878462,117839763,92967792,116859321,327666876,1616065452,1648409853,-32344401,-1.9621577086,1675895579
NC092,125427560,0,110519550,116743550,26174145,5251062,5114126,36539333,6063797,20687620,13463140,40214557,4291185,9204628,1637997,15133810,5311831,19127458,8622405,33061694,124949394,110519550,14429844,13.0563723794,116743550
NC093,78341340,0,86315050,76630587,3530485,16545107,3755041,23830633,4467335,4126579,11162095,19756009,3740149,3402857,26576,7169582,26576,26576,26576,79728,50835952,86315049,-35479097,-41.104184509,76630587
NC094,180205172,0,201287486,202010000,37812864,8962996,8383715,55159575,8666798,8982910,34431779,52081487,8998078,9065326,9239159,27302563,0,28098969,28098969,56197938,190741563,201287363,-10545800,-5.2391763908,202010000
NC451,95241448,0,138163411,136513748,42885486,4149514,1234873,48269873,6643704,32924230,2405817,41973751,14353279,2448884,35287326,52089489,1194130,3654538,5987626,10836294,153169407,138163339,15006068,10.8611069395,136513748
NC452,266057763,0,303145558,298885662,64712895,10656070,15862880,91231845,10010382,37857402,10993674,58861458,11368276,10937827,36351497,58657600,10778559,9827707,16973970,37580236,246331139,303145562,-56814423,-18.7416311244,298885662
NC453,273626110,0,634708765,476576097,222852595,35023156,58945385,316821136,30720336,42420954,32181806,105323096,963408,51842566,126451753,179257727,54801396,38024691,0,92826087,694228046,634708774,59519272,9.3774144045,476576097
NMA,7473948478,0,8119587739,8291268226,891206675,371540071,565376441,1828123187,580239183,553968081,1078924675,2213131939,519100857,534484902,990015855,2043601614,607276186,522762895,604067843,1734106924,7818963664,8119587739,-300624075,-3.7024549111,8291268226
NW371,229846539,0,296428000,301659000,90926767,9889168,6495777,107311712,7186448,62827432,6777150,76791030,30688547,1568044,66707021,98963612,7434855,420104,17742225,25597184,308663538,296428033,12235505,4.1276477384,301659000
NW372,1109144691,0,1394012008,1394011893,61839513,76302497,79983834,218125844,223656856,86855379,168586742,479098977,71779392,94392921,75189931,241362244,84887507,156692024,76794107,318373638,1256960703,1394012020,-137051317,-9.8314300762,1394011893
NW373,2809462375,0,3599711979,3599711979,242089774,384407443,152417819,778915036,254161600,296960108,213184497,764306205,206801738,196954837,303338532,707095107,187435970,194862991,383788336,766087297,3016403645,3599711979,-583308334,-16.2043057168,3599711979
NW374,127440662,0,133424149,133424149,24541775,9576728,8643792,42762295,5844609,23246919,6547452,35638980,10863982,6703987,10226553,27794522,18149418,5611672,9557995,33319085,139514882,133424122,6090760,4.5649616491,133424149
NW375,0,0,502304985,517868000,120752142,14101212,13453866,148307220,14698712,82700231,39767699,137166642,15319240,10176824,86926920,112422984,13344941,14960564,42979208,71284713,469181559,502303800,-33122241,-6.5940653843,517868000
NW381,96256243,0,136110816,159473000,56456543,2010067,303226,58769836,329308,58702331,4060904,63092543,293340,13238744,29679721,43211805,2985281,1322395,363576,4671252,169745436,136110355,33635081,24.7116253572,159473000
NW382,140557972,0,153326733,153326733,36190432,6177017,4722634,47090083,0,10066013,0,10066013,11638232,5372541,4484515,21495288,9921985,18588001,0,28509986,107161370,153326731,-46165361,-30.1091405908,153326733
NW383,465505363,0,523829881,456252000,82114908,27419192,26989910,136524010,27555110,27449671,27323613,82328394,24483102,28700754,25125771,78309627,28658302,30248500,75797984,134704786,431866817,523830969,-91964152,-17.5560738945,456252000
NW384,296197543,0,345239153,335988000,18043405,99531765,17524921,135100091,17008791,14942348,11587389,43538528,14033858,15020069,15302810,44356737,14416840,14870232,18170851,47457923,270453279,345239154,-74785875,-21.662049085,335988000
NW385,281346123,0,218716811,249671099,46275906,8902243,8067799,63245948,7989204,8597837,7797828,24384869,8334215,7080276,73629901,89044392,7570023,8242063,15944795,31756881,208432090,218716811,-10284721,-4.7023001812,249671099
NW392,281662457,0,299472282,290694150,29865295,27889393,17860948,75615636,17405751,17405751,16166727,50978229,17344510,39018470,28072917,84435897,16490330,22778310,12394563,51663203,262692965,299472278,-36779313,-12.281374839,290694150
NW393,111008490,0,135753325,146459000,25383514,12851054,6901453,45136021,7085828,6611383,16692760,30389971,7106962,6952410,8232937,22292309,7358983,17330994,12382265,37072242,134890543,135752868,-862325,-0.6352167823,146459000
NW394,142534595,0,118192416,167009539,63922617,1706356,878581,66507554,1041416,46528182,1344675,48914273,1097596,1097596,48124843,50320035,48124843,1788648,1076960,50990451,216732313,169209829,47522484,28.0849429852,167009539
NW396,185830852,0,198906318,216810164,25802999,12088647,13460200,51351846,10895724,9492603,15588138,35976465,19130182,12153815,11309773,42593770,15058366,19423179,36508300,70989845,200911926,198906462,2005464,1.0082447698,216810164
NW397,0,0,105783001,105783001,48839985,16003268,224192,65067445,0,0,0,0,0,0,0,0,124922,403201,94018,622141,65689586,105783000,-40093414,-37.9015664143,105783001
NW401,122280416,0,137749749,137749749,28661265,6943068,5637095,41241428,0,19239538,10061456,29300994,5435274,5212086,7738228,18385588,6074114,5051906,10712020,21838040,110766050,137749749,-26983699,-19.5889278898,137749749
NW402,0,0,1068722183,1090014212,133445880,92077876,88358939,313882695,81834358,73537076,94190765,249562199,76876481,74241716,112832080,263950277,81524129,81871594,80022579,243418302,1070813473,1017141833,53671640,5.2767114928,1090014212
NW403,1701072557,0,2015105390,2118521000,239950964,131796635,126465128,498212727,132065522,192101295,128922911,453089728,123208526,133089935,132330951,388629412,131782386,276879622,145271304,553933312,1893865179,2015105081,-121239902,-6.016554826,2118521000
NW404,296819251,0,321299331,320858744,49207259,16650797,16635194,82493250,17718389,16318967,46807641,80844997,14606905,19417860,15188823,49213588,18404049,37973001,18607327,74984377,287536212,321299331,-33763119,-10.5083066606,320858744
TSH,21275352657,0,24939484039,25110961614,2417386267,2208631997,1819103533,6445121797,1777291320,2272418646,1936064055,5985774021,1472201500,1371891177,3422221699,6266314376,1705916201,1597115738,2221276642,5524308581,24221518775,24939484042,-717965267,-2.8788296734,25110961614
WC011,199854449,0,227768004,233320360,35103840,14560477,12641962,62306279,14496082,14487885,18901958,47885925,20203304,15471674,25509640,61184618,15733983,12347989,12922671,41004643,212381465,227768035,-15386570,-6.7553684607,233320360
WC012,170363975,0,187424600,224849142,29917873,12403559,11955377,54276809,20120386,22431938,14695771,57248095,20646626,11701048,22215931,54563605,14318733,17113160,13782268,45214161,211302670,187424600,23878070,12.7400938831,224849142
WC013,209544725,0,226318471,232019571,35098964,15784092,14898587,65781643,16083057,23274685,15366274,54724016,17637116,17603232,25835110,61075458,16428589,16890411,16846695,50165695,231746812,226318784,5428028,2.398399242,232019571
WC014,668584007,0,741754925,740127757,74874798,92224304,50878533,217977635,55035916,50794329,69653356,175483601,53431082,52970558,67305523,173707163,54760137,52419091,30841811,138021039,705189438,741754925,-36565487,-4.9295914011,740127757
WC015,455845062,0,436135731,480873594,56427562,32667514,28501799,117596875,32403626,44349048,31557038,108309712,37859897,29940863,44583326,112384086,30305411,29525585,44653891,104484887,442775560,436135740,6639820,1.5224205198,480873594
WC022,396721818,0,401861435,421194579,79349191,26036762,27244527,132630480,23937574,31040562,24469505,79447641,34249307,27727726,32980139,94957172,34286296,32039611,26727108,93053015,400088308,401861435,-1773127,-0.4412284548,421194579
WC023,1489943068,0,1511798367,1567203091,430776281,90424665,100164858,621365804,82483698,84863886,91185354,258532938,87421653,90054963,110001418,287478034,112134613,97237544,82976140,292348297,1459725073,1511798367,-52073294,-3.4444602625,1567203091
WC024,1099040652,0,1056997841,1111606321,410356077,40602536,58701994,509660607,54595487,50355938,75389625,180341050,48891598,66775651,76775651,192442900,56394516,56028792,59458664,171881972,1054326529,1056997841,-2671312,-0.252726344,1111606321
WC025,723383192,0,705383332,765080347,53363030,54993512,48812335,157168877,55991317,55755235,55822215,167568767,68878054,59072323,92791072,220741449,46846800,48581797,57162429,152591026,698070119,705383332,-7313213,-1.0367714501,765080347
WC026,437086338,0,478863260,489634823,71546561,29118961,27878001,128543523,27176863,49312461,34455084,110944408,33147209,37897734,54620517,125665460,38234617,31257991,28309242,97801850,462955241,478863260,-15908019,-3.3220379028,489634823
WC031,390322190,0,363906639,392712436,72494418,20596078,20873356,113963852,32112436,19932937,45212493,97257866,20727972,30621256,44289883,95639111,20903950,24290657,26257259,71451866,378312695,363906637,14406058,3.9587236217,392712436
WC032,748917475,0,786607982,812401925,82999602,61724343,61494213,206218158,60413300,77360820,61609414,199383534,67638717,60414177,75750165,203803059,59877878,59234810,86184243,205296931,814701682,784473899,30227783,3.853255416,812401925
WC033,205222683,0,218845070,230104066,61441794,9943670,11503253,82888717,12086174,10888386,17384980,40359540,32889065,10690224,20719072,64298361,10782247,16003651,11679806,38465704,226012322,222610378,3401944,1.528205482,230104066
WC034,192146730,0,185216329,207813284,45818780,8224562,8724385,62767727,13994093,21356963,15111394,50462450,9261897,7606864,14359782,31228543,18225413,8621279,12464819,39311511,183770231,185216336,-1446105,-0.780765364,207813284
WC041,120247700,0,114095510,114095510,21134568,6119470,2911764,30165802,5946094,5992821,4065354,16004269,4885202,5156639,6607214,16649055,4338112,7115463,4070016,15523591,78342717,114095513,-35752796,-31.3358475368,114095510
WC042,313750138,0,308082179,339101885,98150675,13084218,14727680,125962573,16785495,17109517,26804388,60699400,20867417,19217320,33283007,73367744,17427426,16870319,23357369,57655114,317684831,308082179,9602652,3.116912517,339101885
WC043,819824365,0,765886639,779872717,215849673,44434095,51260183,311543951,55330682,41913683,51828515,149072880,46476179,63825451,52539991,162841621,46791187,46543633,72212702,165547522,789005974,761386640,27619334,3.6275044175,779872717
WC044,1241482922,0,1156994737,1217776622,80581869,102729655,94685807,277997331,75942187,78502056,107495305,261939548,112347309,83843812,115709063,311900184,82389730,67378629,88496724,238265083,1090102146,1149244886,-59142740,-5.146226076,1217776622
WC045,393842390,0,461276953,461276953,146672210,19752220,20607759,187032189,21430029,19838475,35552514,76821018,23300590,20427711,39380356,83108657,22167124,20968756,19033313,62169193,409131057,461277339,-52146282,-11.3047569415,461276953
WC047,0,0,446663635,501265606,181684773,34649471,14309297,230643541,17412257,28153858,17075464,62641579,25854256,27702401,35535130,89091787,22736472,26586945,14222538,63545955,445922862,446663635,-740773,-0.1658458271,501265606
WC048,558914961,0,536766440,616512560,245820742,25813623,22244079,293878444,23679095,26096991,29229211,79005297,33139468,24209411,40534301,97883180,25518568,27764496,34969939,88253003,559019924,536766440,22253484,4.1458411595,616512560
WC051,0,0,40932200,39696787,9810302,3315765,3015775,16141842,2354174,7463071,679313,10496558,2659567,2382177,5176434,10218178,2081699,1811454,1901360,5794513,42651091,40863500,1787591,4.374542073,39696787
WC052,53769842,0,52367647,55300991,8535709,2329677,2546670,13412056,3695049,3242107,19540546,26477702,-1617823,-4525196,5842711,-300308,2206388,3879352,3456196,9541936,49131386,52367652,-3236266,-6.1798951765,55300991
WC053,237415297,0,232294785,255165909,48638950,12790618,10211167,71640735,13051270,10533682,22266289,45851241,16903737,10248096,19812940,46964773,10146811,19667912,11601137,41415860,205872609,232124785,-26252176,-11.3095100982,255165909
